Date,DayOfWeek,Interval,Queue,Team,Forecast_Calls,Actual_Calls,Scheduled_Agents,Available_Agents,AHT,ACW,Occupancy,Adherence,SLA,ASA,Abandon_Rate,CSAT
2026-01-01,Thursday,10:15,General Support,Delta,24,28,10,10,294,33,80.0,93.3,77,26,5.3,4.32
2026-01-01,Thursday,10:15,Technical Support,Bravo,24,25,9,7,376,49,99,97.3,56,57,15.7,3.63
2026-01-01,Thursday,10:15,Billing,Delta,34,31,10,9,353,41,98.4,94.5,56,57,15.7,3.63
2026-01-01,Thursday,10:15,Sales,Charlie,26,29,10,8,359,33,99,89.7,56,56,15.3,3.66
2026-01-01,Thursday,10:15,VIP,Alpha,25,27,9,9,300,52,85.7,92.9,68,40,10.0,4.01
2026-01-01,Thursday,10:15,Complaints,Bravo,25,26,9,9,337,43,82.5,96.4,70,36,8.7,4.1
2026-01-01,Thursday,10:30,General Support,Delta,22,28,10,8,333,51,99,95.8,56,56,15.3,3.66
2026-01-01,Thursday,10:30,Technical Support,Delta,26,24,8,6,328,47,99,94.1,56,57,15.7,3.63
2026-01-01,Thursday,10:30,Billing,Delta,22,23,8,8,296,53,82.1,95.6,72,33,7.7,4.17
2026-01-01,Thursday,10:30,Sales,Alpha,21,22,8,8,344,51,78.6,91.3,71,35,8.3,4.12
2026-01-01,Thursday,10:30,VIP,Alpha,32,32,11,9,278,50,99,93.6,54,59,16.3,3.59
2026-01-01,Thursday,10:30,Complaints,Bravo,23,25,9,7,330,44,99,92.7,58,54,14.7,3.7
2026-01-01,Thursday,10:45,General Support,Charlie,22,23,8,8,413,46,82.1,99.1,66,42,10.7,3.97
2026-01-01,Thursday,10:45,Technical Support,Delta,21,23,8,7,401,54,93.9,93.5,61,50,13.3,3.79
2026-01-01,Thursday,10:45,Billing,Delta,27,27,9,7,294,39,99,97.8,57,55,15.0,3.68
2026-01-01,Thursday,10:45,Sales,Bravo,30,30,10,8,293,41,99,90.5,52,62,17.3,3.52
2026-01-01,Thursday,10:45,VIP,Delta,28,27,9,7,349,41,99,87.2,51,64,18.0,3.48
2026-01-01,Thursday,10:45,Complaints,Alpha,29,31,10,9,334,45,98.4,91.5,54,60,16.7,3.57
2026-01-01,Thursday,11:00,General Support,Alpha,31,33,11,11,327,52,85.7,87.5,68,40,10.0,4.01
2026-01-01,Thursday,11:00,Technical Support,Charlie,28,29,10,8,302,28,99,92.4,54,60,16.7,3.57
2026-01-01,Thursday,11:00,Billing,Delta,29,25,9,9,310,68,79.4,100,68,40,10.0,4.01
2026-01-01,Thursday,11:00,Sales,Delta,29,31,10,8,403,31,99,94.9,56,56,15.3,3.66
2026-01-01,Thursday,11:00,VIP,Delta,23,23,8,7,375,41,93.9,92.7,60,51,13.7,3.77
2026-01-01,Thursday,11:00,Complaints,Bravo,26,28,10,10,362,39,80.0,90.9,75,29,6.3,4.26
2026-01-01,Thursday,11:15,General Support,Delta,31,31,10,8,325,49,99,90.3,53,61,17.0,3.54
2026-01-01,Thursday,11:15,Technical Support,Delta,24,25,9,7,302,44,99,90.4,49,66,18.7,3.43
2026-01-01,Thursday,11:15,Billing,Alpha,23,23,8,7,381,27,93.9,95.3,59,52,14.0,3.74
2026-01-01,Thursday,11:15,Sales,Bravo,21,22,8,8,324,45,78.6,97.2,79,24,4.7,4.37
2026-01-01,Thursday,11:15,VIP,Delta,29,29,10,10,338,36,82.9,90.1,75,30,6.7,4.23
2026-01-01,Thursday,11:15,Complaints,Charlie,26,27,9,7,338,38,99,92.6,55,58,16.0,3.61
2026-01-01,Thursday,11:30,General Support,Bravo,33,33,11,9,370,52,99,86.6,49,67,19.0,3.41
2026-01-01,Thursday,11:30,Technical Support,Delta,30,28,10,9,318,38,88.9,93.9,63,46,12.0,3.88
2026-01-01,Thursday,11:30,Billing,Alpha,25,25,9,7,385,51,99,93.7,58,54,14.7,3.7
2026-01-01,Thursday,11:30,Sales,Delta,31,30,10,8,346,44,99,88.8,56,57,15.7,3.63
2026-01-01,Thursday,11:30,VIP,Delta,24,26,9,9,298,47,82.5,98.3,66,42,10.7,3.97
2026-01-01,Thursday,11:30,Complaints,Charlie,31,27,9,7,311,43,99,98.7,55,58,16.0,3.61
2026-01-01,Thursday,11:45,General Support,Bravo,30,30,10,10,292,42,85.7,93.1,68,40,10.0,4.01
2026-01-01,Thursday,11:45,Technical Support,Alpha,22,24,8,7,306,35,98.0,91.3,53,61,17.0,3.54
2026-01-01,Thursday,11:45,Billing,Delta,18,19,7,7,352,54,77.6,94.8,75,29,6.3,4.26
2026-01-01,Thursday,11:45,Sales,Delta,29,30,10,8,432,37,99,91.6,54,59,16.3,3.59
2026-01-01,Thursday,11:45,VIP,Alpha,24,23,8,6,375,43,99,89.2,53,61,17.0,3.54
2026-01-01,Thursday,11:45,Complaints,Alpha,29,29,10,8,323,39,99,93.4,53,61,17.0,3.54
2026-01-01,Thursday,12:00,General Support,Delta,24,24,8,7,326,52,98.0,88.1,54,59,16.3,3.59
2026-01-01,Thursday,12:00,Technical Support,Charlie,23,23,8,6,362,41,99,91.4,52,62,17.3,3.52
2026-01-01,Thursday,12:00,Billing,Bravo,18,17,6,4,302,55,99,93.3,55,58,16.0,3.61
2026-01-01,Thursday,12:00,Sales,Delta,19,21,8,7,373,52,85.7,86.9,68,40,10.0,4.01
2026-01-01,Thursday,12:00,VIP,Bravo,23,20,7,6,362,37,95.2,88.0,61,49,13.0,3.81
2026-01-01,Thursday,12:00,Complaints,Charlie,20,20,7,7,331,34,81.6,90.6,77,27,5.7,4.3
2026-01-01,Thursday,12:15,General Support,Bravo,19,19,7,5,337,36,99,89.6,49,67,19.0,3.41
2026-01-01,Thursday,12:15,Technical Support,Bravo,20,20,7,6,335,41,95.2,90.4,62,48,12.7,3.83
2026-01-01,Thursday,12:15,Billing,Bravo,21,20,7,6,392,53,95.2,83.4,49,66,18.7,3.43
2026-01-01,Thursday,12:15,Sales,Alpha,17,20,7,5,351,38,99,83.4,54,60,16.7,3.57
2026-01-01,Thursday,12:15,VIP,Bravo,20,24,8,7,325,43,98.0,87.2,54,60,16.7,3.57
2026-01-01,Thursday,12:15,Complaints,Delta,16,20,7,7,352,36,81.6,84.2,75,30,6.7,4.23
2026-01-01,Thursday,12:30,General Support,Alpha,15,16,6,5,287,30,91.4,86.4,66,42,10.7,3.97
2026-01-01,Thursday,12:30,Technical Support,Delta,19,22,8,7,375,34,89.8,90.1,66,42,10.7,3.97
2026-01-01,Thursday,12:30,Billing,Bravo,23,24,8,7,348,47,98.0,89.1,51,64,18.0,3.48
2026-01-01,Thursday,12:30,Sales,Alpha,19,19,7,5,321,43,99,85.0,54,59,16.3,3.59
2026-01-01,Thursday,12:30,VIP,Delta,24,20,7,7,387,49,81.6,93.3,71,35,8.3,4.12
2026-01-01,Thursday,12:30,Complaints,Charlie,19,22,8,7,344,42,89.8,84.8,67,41,10.3,3.99
2026-01-01,Thursday,12:45,General Support,Bravo,26,26,9,9,304,42,82.5,90.5,73,32,7.3,4.19
2026-01-01,Thursday,12:45,Technical Support,Bravo,17,18,7,6,312,45,85.7,81.0,65,43,11.0,3.94
2026-01-01,Thursday,12:45,Billing,Delta,25,23,8,7,347,48,93.9,92.1,56,56,15.3,3.66
2026-01-01,Thursday,12:45,Sales,Bravo,24,24,8,7,285,48,98.0,88.1,55,58,16.0,3.61
2026-01-01,Thursday,12:45,VIP,Delta,20,20,7,7,399,33,81.6,87.5,74,31,7.0,4.21
2026-01-01,Thursday,12:45,Complaints,Charlie,16,18,7,6,366,50,85.7,86.0,65,44,11.3,3.92
2026-01-01,Thursday,13:00,General Support,Bravo,9,11,5,3,351,43,99,94.0,53,61,17.0,3.54
2026-01-01,Thursday,13:00,Technical Support,Bravo,3,4,3,3,325,35,38.1,90.2,94,2,0,4.86
2026-01-01,Thursday,13:00,Billing,Alpha,3,4,3,3,393,33,38.1,95.2,94,2,0,4.86
2026-01-01,Thursday,13:00,Sales,Delta,6,6,3,2,331,32,85.7,96.5,68,39,9.7,4.03
2026-01-01,Thursday,13:00,VIP,Charlie,4,7,4,4,343,45,50.0,93.7,94,2,0,4.86
2026-01-01,Thursday,13:00,Complaints,Alpha,9,8,4,3,319,35,76.2,88.3,79,24,4.7,4.37
2026-01-01,Thursday,13:15,General Support,Bravo,9,7,4,3,326,45,66.7,88.1,91,6,0,4.77
2026-01-01,Thursday,13:15,Technical Support,Charlie,8,9,4,2,314,53,99,93.0,55,58,16.0,3.61
2026-01-01,Thursday,13:15,Billing,Charlie,7,8,4,4,318,48,57.1,93.4,94,2,0,4.86
2026-01-01,Thursday,13:15,Sales,Alpha,7,10,4,3,354,46,95.2,93.8,57,55,15.0,3.68
2026-01-01,Thursday,13:15,VIP,Charlie,2,4,3,2,333,43,57.1,90.4,94,2,0,4.86
2026-01-01,Thursday,13:15,Complaints,Alpha,10,11,5,3,325,45,99,93.6,58,54,14.7,3.7
2026-01-01,Thursday,13:30,General Support,Bravo,13,14,6,6,324,49,66.7,92.5,86,13,1.0,4.61
2026-01-01,Thursday,13:30,Technical Support,Alpha,5,8,4,3,373,39,76.2,95.7,80,22,4.0,4.41
2026-01-01,Thursday,13:30,Billing,Delta,0,3,3,3,368,39,28.6,88.9,94,2,0,4.86
2026-01-01,Thursday,13:30,Sales,Charlie,9,10,4,4,297,62,71.4,97.0,79,23,4.3,4.39
2026-01-01,Thursday,13:30,VIP,Charlie,8,11,5,4,371,46,78.6,93.6,74,31,7.0,4.21
2026-01-01,Thursday,13:30,Complaints,Alpha,7,5,3,2,297,55,71.4,96.2,86,13,1.0,4.61
2026-01-01,Thursday,13:45,General Support,Delta,14,12,5,4,347,49,85.7,99.9,66,42,10.7,3.97
2026-01-01,Thursday,13:45,Technical Support,Alpha,11,9,4,4,322,56,64.3,94.9,94,2,0,4.86
2026-01-01,Thursday,13:45,Billing,Bravo,4,6,3,2,302,55,85.7,90.8,68,40,10.0,4.01
2026-01-01,Thursday,13:45,Sales,Delta,6,6,3,3,340,48,57.1,96.4,94,2,0,4.86
2026-01-01,Thursday,13:45,VIP,Delta,12,12,5,5,337,47,68.6,96.1,86,14,1.3,4.59
2026-01-01,Thursday,13:45,Complaints,Bravo,13,12,5,5,397,53,68.6,90.6,83,18,2.7,4.5
2026-01-01,Thursday,14:00,General Support,Bravo,18,21,8,8,339,39,75.0,92.6,82,19,3.0,4.48
2026-01-01,Thursday,14:00,Technical Support,Bravo,21,22,8,7,318,48,89.8,90.6,58,53,14.3,3.72
2026-01-01,Thursday,14:00,Billing,Alpha,21,24,8,7,365,46,98.0,91.1,58,54,14.7,3.7
2026-01-01,Thursday,14:00,Sales,Charlie,26,24,8,6,307,39,99,88.9,60,51,13.7,3.77
2026-01-01,Thursday,14:00,VIP,Bravo,27,25,9,9,314,61,79.4,93.0,73,32,7.3,4.19
2026-01-01,Thursday,14:00,Complaints,Charlie,22,22,8,7,331,45,89.8,92.3,65,44,11.3,3.92
2026-01-01,Thursday,14:15,General Support,Alpha,24,25,9,7,357,49,99,89.7,52,62,17.3,3.52
2026-01-01,Thursday,14:15,Technical Support,Charlie,25,25,9,8,406,52,89.3,94.4,65,43,11.0,3.94
2026-01-01,Thursday,14:15,Billing,Bravo,19,21,8,7,354,38,85.7,90.3,71,35,8.3,4.12
2026-01-01,Thursday,14:15,Sales,Alpha,24,23,8,6,301,48,99,100,53,61,17.0,3.54
2026-01-01,Thursday,14:15,VIP,Alpha,23,22,8,8,344,36,78.6,94.2,75,30,6.7,4.23
2026-01-01,Thursday,14:15,Complaints,Delta,25,22,8,6,344,45,99,93.2,54,59,16.3,3.59
2026-01-01,Thursday,14:30,General Support,Alpha,26,27,9,7,368,44,99,92.8,61,50,13.3,3.79
2026-01-01,Thursday,14:30,Technical Support,Alpha,23,24,8,7,350,42,98.0,92.8,59,52,14.0,3.74
2026-01-01,Thursday,14:30,Billing,Alpha,20,20,7,7,340,40,81.6,89.1,71,35,8.3,4.12
2026-01-01,Thursday,14:30,Sales,Bravo,25,27,9,9,375,60,85.7,93.5,67,41,10.3,3.99
2026-01-01,Thursday,14:30,VIP,Delta,26,26,9,9,408,59,82.5,96.3,71,35,8.3,4.12
2026-01-01,Thursday,14:30,Complaints,Alpha,25,24,8,6,390,41,99,90.6,55,58,16.0,3.61
2026-01-01,Thursday,14:45,General Support,Charlie,29,26,9,9,336,38,82.5,94.1,72,34,8.0,4.14
2026-01-01,Thursday,14:45,Technical Support,Bravo,24,22,8,8,358,47,78.6,91.3,81,21,3.7,4.43
2026-01-01,Thursday,14:45,Billing,Bravo,20,20,7,6,339,43,95.2,98.2,62,48,12.7,3.83
2026-01-01,Thursday,14:45,Sales,Charlie,31,28,10,10,367,53,80.0,93.3,79,23,4.3,4.39
2026-01-01,Thursday,14:45,VIP,Delta,28,28,10,8,326,39,99,92.8,55,58,16.0,3.61
2026-01-01,Thursday,14:45,Complaints,Delta,29,31,10,10,327,60,88.6,92.7,68,39,9.7,4.03
2026-01-01,Thursday,15:00,General Support,Alpha,21,23,8,6,346,54,99,94.2,51,64,18.0,3.48
2026-01-01,Thursday,15:00,Technical Support,Delta,22,23,8,6,335,44,99,95.1,52,62,17.3,3.52
2026-01-01,Thursday,15:00,Billing,Alpha,18,22,8,7,346,49,89.8,90.9,65,44,11.3,3.92
2026-01-01,Thursday,15:00,Sales,Delta,25,25,9,8,354,36,89.3,92.4,61,49,13.0,3.81
2026-01-01,Thursday,15:00,VIP,Alpha,24,23,8,8,369,40,82.1,97.6,68,39,9.7,4.03
2026-01-01,Thursday,15:00,Complaints,Charlie,28,25,9,9,352,39,79.4,94.9,72,33,7.7,4.17
2026-01-01,Thursday,15:15,General Support,Alpha,29,23,8,8,322,35,82.1,98.6,74,31,7.0,4.21
2026-01-01,Thursday,15:15,Technical Support,Bravo,18,18,7,7,347,46,73.5,93.8,84,17,2.3,4.52
2026-01-01,Thursday,15:15,Billing,Alpha,23,25,9,7,335,29,99,94.2,58,54,14.7,3.7
2026-01-01,Thursday,15:15,Sales,Charlie,25,25,9,7,345,57,99,91.5,58,54,14.7,3.7
2026-01-01,Thursday,15:15,VIP,Alpha,32,29,10,10,374,48,82.9,94.9,74,31,7.0,4.21
2026-01-01,Thursday,15:15,Complaints,Alpha,22,21,8,7,358,41,85.7,93.4,63,47,12.3,3.86
2026-01-01,Thursday,15:30,General Support,Charlie,18,20,7,5,369,42,99,92.1,55,58,16.0,3.61
2026-01-01,Thursday,15:30,Technical Support,Alpha,22,21,8,6,315,35,99,95.7,58,53,14.3,3.72
2026-01-01,Thursday,15:30,Billing,Charlie,28,29,10,9,346,39,92.1,87.8,59,52,14.0,3.74
2026-01-01,Thursday,15:30,Sales,Delta,22,22,8,7,335,47,89.8,92.4,66,42,10.7,3.97
2026-01-01,Thursday,15:30,VIP,Alpha,17,18,7,7,337,41,73.5,94.4,83,18,2.7,4.5
2026-01-01,Thursday,15:30,Complaints,Bravo,19,24,8,6,295,35,99,96.1,50,65,18.3,3.46
2026-01-01,Thursday,15:45,General Support,Bravo,27,25,9,7,277,57,99,90.9,54,60,16.7,3.57
2026-01-01,Thursday,15:45,Technical Support,Bravo,21,22,8,7,335,47,89.8,91.2,64,45,11.7,3.9
2026-01-01,Thursday,15:45,Billing,Charlie,27,27,9,8,330,53,96.4,94.8,54,59,16.3,3.59
2026-01-01,Thursday,15:45,Sales,Alpha,25,25,9,7,314,54,99,97.5,59,52,14.0,3.74
2026-01-01,Thursday,15:45,VIP,Delta,21,18,7,6,326,35,85.7,90.7,62,48,12.7,3.83
2026-01-01,Thursday,15:45,Complaints,Charlie,20,25,9,7,382,29,99,91.1,57,55,15.0,3.68
2026-01-01,Thursday,16:00,General Support,Alpha,26,24,8,8,373,43,85.7,89.5,67,41,10.3,3.99
2026-01-01,Thursday,16:00,Technical Support,Charlie,28,30,10,9,298,40,95.2,96.0,59,52,14.0,3.74
2026-01-01,Thursday,16:00,Billing,Alpha,27,30,10,10,329,37,85.7,92.1,68,39,9.7,4.03
2026-01-01,Thursday,16:00,Sales,Charlie,29,24,8,8,281,50,85.7,87.9,72,33,7.7,4.17
2026-01-01,Thursday,16:00,VIP,Alpha,21,21,8,8,313,47,75.0,92.0,84,16,2.0,4.54
2026-01-01,Thursday,16:00,Complaints,Alpha,22,20,7,7,316,37,81.6,95.6,70,36,8.7,4.1
2026-01-01,Thursday,16:15,General Support,Alpha,22,26,9,7,302,46,99,90.3,54,60,16.7,3.57
2026-01-01,Thursday,16:15,Technical Support,Alpha,24,23,8,8,348,35,82.1,94.6,69,38,9.3,4.06
2026-01-01,Thursday,16:15,Billing,Delta,23,19,7,6,309,38,90.5,92.1,67,41,10.3,3.99
2026-01-01,Thursday,16:15,Sales,Charlie,24,24,8,8,335,27,85.7,96.0,70,36,8.7,4.1
2026-01-01,Thursday,16:15,VIP,Charlie,20,22,8,8,351,47,78.6,96.7,77,26,5.3,4.32
2026-01-01,Thursday,16:15,Complaints,Charlie,25,25,9,7,315,49,99,90.6,54,60,16.7,3.57
2026-01-01,Thursday,16:30,General Support,Alpha,26,27,9,9,368,33,85.7,91.9,68,39,9.7,4.03
2026-01-01,Thursday,16:30,Technical Support,Delta,20,22,8,7,321,39,89.8,95.2,63,46,12.0,3.88
2026-01-01,Thursday,16:30,Billing,Charlie,26,23,8,6,358,43,99,97.6,56,57,15.7,3.63
2026-01-01,Thursday,16:30,Sales,Delta,23,25,9,7,350,37,99,93.1,52,62,17.3,3.52
2026-01-01,Thursday,16:30,VIP,Bravo,21,22,8,7,370,42,89.8,98.7,68,40,10.0,4.01
2026-01-01,Thursday,16:30,Complaints,Alpha,29,27,9,9,334,46,85.7,94.7,67,41,10.3,3.99
2026-01-01,Thursday,16:45,General Support,Charlie,18,16,6,5,393,51,91.4,94.7,60,51,13.7,3.77
2026-01-01,Thursday,16:45,Technical Support,Delta,26,29,10,10,359,30,82.9,96.3,73,32,7.3,4.19
2026-01-01,Thursday,16:45,Billing,Bravo,23,24,8,6,314,37,99,90.4,53,61,17.0,3.54
2026-01-01,Thursday,16:45,Sales,Charlie,18,20,7,7,322,50,81.6,96.4,72,34,8.0,4.14
2026-01-01,Thursday,16:45,VIP,Bravo,23,25,9,7,343,51,99,88.9,54,59,16.3,3.59
2026-01-01,Thursday,16:45,Complaints,Delta,17,20,7,6,355,42,95.2,99.1,57,55,15.0,3.68
2026-01-01,Thursday,17:00,General Support,Alpha,10,13,5,5,385,39,74.3,90.2,75,29,6.3,4.26
2026-01-01,Thursday,17:00,Technical Support,Delta,9,10,4,3,334,47,95.2,96.2,61,50,13.3,3.79
2026-01-01,Thursday,17:00,Billing,Charlie,5,6,3,2,394,44,85.7,94.3,73,32,7.3,4.19
2026-01-01,Thursday,17:00,Sales,Alpha,6,9,4,4,358,33,64.3,97.3,89,10,0,4.68
2026-01-01,Thursday,17:00,VIP,Bravo,13,10,4,4,320,27,71.4,94.2,82,20,3.3,4.46
2026-01-01,Thursday,17:00,Complaints,Delta,10,7,4,2,380,42,99,87.6,56,56,15.3,3.66
2026-01-01,Thursday,17:15,General Support,Alpha,5,6,3,2,325,53,85.7,90.6,63,46,12.0,3.88
2026-01-01,Thursday,17:15,Technical Support,Bravo,8,7,4,4,298,46,50.0,96.2,94,2,0,4.86
2026-01-01,Thursday,17:15,Billing,Delta,4,6,3,2,334,56,85.7,87.0,70,37,9.0,4.08
2026-01-01,Thursday,17:15,Sales,Charlie,9,11,5,3,319,30,99,93.7,59,52,14.0,3.74
2026-01-01,Thursday,17:15,VIP,Delta,5,5,3,2,345,41,71.4,91.0,80,22,4.0,4.41
2026-01-01,Thursday,17:15,Complaints,Charlie,6,7,4,2,328,35,99,98.6,56,56,15.3,3.66
2026-01-01,Thursday,17:30,General Support,Charlie,7,7,4,4,360,42,50.0,91.8,94,2,0,4.86
2026-01-01,Thursday,17:30,Technical Support,Charlie,11,9,4,4,308,48,64.3,97.4,94,2,0,4.86
2026-01-01,Thursday,17:30,Billing,Alpha,2,5,3,2,340,51,71.4,90.5,85,15,1.7,4.57
2026-01-01,Thursday,17:30,Sales,Delta,0,0,3,3,379,40,0.0,90.4,94,2,0,4.86
2026-01-01,Thursday,17:30,VIP,Charlie,9,11,5,3,357,39,99,92.4,58,54,14.7,3.7
2026-01-01,Thursday,17:30,Complaints,Charlie,9,9,4,3,302,61,85.7,92.4,72,33,7.7,4.17
2026-01-01,Thursday,17:45,General Support,Charlie,4,6,3,3,314,46,57.1,92.9,94,2,0,4.86
2026-01-01,Thursday,17:45,Technical Support,Alpha,3,5,3,3,351,28,47.6,87.1,94,2,0,4.86
2026-01-01,Thursday,17:45,Billing,Bravo,6,6,3,3,318,44,57.1,95.0,94,2,0,4.86
2026-01-01,Thursday,17:45,Sales,Bravo,10,9,4,3,334,49,85.7,99.3,69,38,9.3,4.06
2026-01-01,Thursday,17:45,VIP,Bravo,5,8,4,2,337,53,99,95.6,54,60,16.7,3.57
2026-01-01,Thursday,17:45,Complaints,Delta,6,8,4,4,343,54,57.1,87.9,94,2,0,4.86
2026-01-01,Thursday,18:00,General Support,Charlie,13,11,5,4,341,42,78.6,96.7,83,18,2.7,4.5
2026-01-01,Thursday,18:00,Technical Support,Charlie,15,18,7,7,302,45,73.5,91.1,77,26,5.3,4.32
2026-01-01,Thursday,18:00,Billing,Charlie,17,17,6,4,330,48,99,91.5,57,55,15.0,3.68
2026-01-01,Thursday,18:00,Sales,Delta,14,14,6,4,393,52,99,89.7,55,58,16.0,3.61
2026-01-01,Thursday,18:00,VIP,Alpha,16,16,6,5,342,50,91.4,95.1,63,47,12.3,3.86
2026-01-01,Thursday,18:00,Complaints,Alpha,15,16,6,5,288,36,91.4,91.7,60,51,13.7,3.77
2026-01-01,Thursday,18:15,General Support,Delta,16,17,6,6,335,41,81.0,92.7,76,28,6.0,4.28
2026-01-01,Thursday,18:15,Technical Support,Alpha,20,19,7,5,377,40,99,95.6,56,56,15.3,3.66
2026-01-01,Thursday,18:15,Billing,Alpha,14,16,6,4,310,52,99,92.0,56,56,15.3,3.66
2026-01-01,Thursday,18:15,Sales,Bravo,19,16,6,5,358,44,91.4,93.6,59,52,14.0,3.74
2026-01-01,Thursday,18:15,VIP,Charlie,17,16,6,6,348,49,76.2,96.4,72,33,7.7,4.17
2026-01-01,Thursday,18:15,Complaints,Alpha,18,18,7,7,308,42,73.5,97.7,83,18,2.7,4.5
2026-01-01,Thursday,18:30,General Support,Charlie,17,18,7,5,353,47,99,94.9,47,70,20,3.34
2026-01-01,Thursday,18:30,Technical Support,Delta,17,17,6,6,298,37,81.0,97.1,70,36,8.7,4.1
2026-01-01,Thursday,18:30,Billing,Delta,16,17,6,6,340,40,81.0,94.6,75,29,6.3,4.26
2026-01-01,Thursday,18:30,Sales,Delta,19,20,7,5,370,48,99,97.6,52,62,17.3,3.52
2026-01-01,Thursday,18:30,VIP,Alpha,18,17,6,5,298,46,97.1,94.3,58,54,14.7,3.7
2026-01-01,Thursday,18:30,Complaints,Bravo,22,23,8,8,360,48,82.1,89.5,77,27,5.7,4.3
2026-01-01,Thursday,18:45,General Support,Bravo,11,14,6,4,348,56,99,97.5,61,49,13.0,3.81
2026-01-01,Thursday,18:45,Technical Support,Bravo,14,14,6,5,343,44,80.0,92.0,75,29,6.3,4.26
2026-01-01,Thursday,18:45,Billing,Bravo,21,22,8,7,334,38,89.8,88.5,66,42,10.7,3.97
2026-01-01,Thursday,18:45,Sales,Alpha,13,13,5,3,377,22,99,88.7,58,54,14.7,3.7
2026-01-01,Thursday,18:45,VIP,Delta,24,24,8,6,292,47,99,96.4,56,57,15.7,3.63
2026-01-01,Thursday,18:45,Complaints,Bravo,17,16,6,5,346,39,91.4,95.0,65,44,11.3,3.92
2026-01-01,Thursday,19:00,General Support,Delta,21,20,7,5,358,41,99,87.4,54,59,16.3,3.59
2026-01-01,Thursday,19:00,Technical Support,Charlie,16,17,6,5,360,48,97.1,89.7,56,56,15.3,3.66
2026-01-01,Thursday,19:00,Billing,Bravo,18,20,7,5,275,43,99,89.5,54,60,16.7,3.57
2026-01-01,Thursday,19:00,Sales,Alpha,17,19,7,5,312,39,99,89.1,52,62,17.3,3.52
2026-01-01,Thursday,19:00,VIP,Charlie,16,18,7,6,373,48,85.7,90.4,72,34,8.0,4.14
2026-01-01,Thursday,19:00,Complaints,Charlie,16,17,6,6,342,44,81.0,87.4,77,27,5.7,4.3
2026-01-01,Thursday,19:15,General Support,Delta,15,16,6,5,394,47,91.4,94.2,61,50,13.3,3.79
2026-01-01,Thursday,19:15,Technical Support,Bravo,22,22,8,6,312,33,99,88.6,54,60,16.7,3.57
2026-01-01,Thursday,19:15,Billing,Bravo,17,18,7,5,361,49,99,99.7,57,55,15.0,3.68
2026-01-01,Thursday,19:15,Sales,Delta,15,17,6,6,366,39,81.0,96.5,75,29,6.3,4.26
2026-01-01,Thursday,19:15,VIP,Delta,15,14,6,4,316,65,99,93.2,56,56,15.3,3.66
2026-01-01,Thursday,19:15,Complaints,Charlie,16,18,7,5,292,41,99,91.5,51,64,18.0,3.48
2026-01-01,Thursday,19:30,General Support,Bravo,11,16,6,4,360,42,99,93.4,58,53,14.3,3.72
2026-01-01,Thursday,19:30,Technical Support,Charlie,21,22,8,8,338,43,78.6,88.4,75,30,6.7,4.23
2026-01-01,Thursday,19:30,Billing,Delta,12,14,6,4,296,52,99,91.9,57,55,15.0,3.68
2026-01-01,Thursday,19:30,Sales,Bravo,16,19,7,7,346,50,77.6,92.3,77,27,5.7,4.3
2026-01-01,Thursday,19:30,VIP,Alpha,21,22,8,8,301,41,78.6,95.4,72,34,8.0,4.14
2026-01-01,Thursday,19:30,Complaints,Delta,16,15,6,4,303,53,99,96.3,58,54,14.7,3.7
2026-01-01,Thursday,19:45,General Support,Charlie,21,18,7,5,383,52,99,92.0,56,57,15.7,3.63
2026-01-01,Thursday,19:45,Technical Support,Bravo,17,18,7,5,381,48,99,93.0,60,51,13.7,3.77
2026-01-01,Thursday,19:45,Billing,Bravo,19,21,8,6,369,44,99,90.3,56,56,15.3,3.66
2026-01-01,Thursday,19:45,Sales,Alpha,18,17,6,4,374,44,99,99.9,56,56,15.3,3.66
2026-01-01,Thursday,19:45,VIP,Bravo,15,14,6,6,389,53,66.7,96.1,89,10,0,4.68
2026-01-01,Thursday,19:45,Complaints,Delta,25,24,8,6,361,36,99,99.6,57,55,15.0,3.68
2026-01-01,Thursday,20:00,General Support,Alpha,15,18,7,7,314,45,73.5,93.6,79,23,4.3,4.39
2026-01-01,Thursday,20:00,Technical Support,Charlie,16,18,7,5,336,45,99,91.7,53,61,17.0,3.54
2026-01-01,Thursday,20:00,Billing,Alpha,17,16,6,4,320,55,99,83.1,62,48,12.7,3.83
2026-01-01,Thursday,20:00,Sales,Charlie,21,20,7,7,316,30,81.6,96.4,78,25,5.0,4.34
2026-01-01,Thursday,20:00,VIP,Charlie,16,14,6,6,364,41,66.7,90.2,82,19,3.0,4.48
2026-01-01,Thursday,20:00,Complaints,Alpha,13,14,6,5,357,48,80.0,99.2,72,34,8.0,4.14
2026-01-01,Thursday,20:15,General Support,Bravo,25,21,8,6,331,47,99,88.9,51,64,18.0,3.48
2026-01-01,Thursday,20:15,Technical Support,Delta,18,20,7,7,394,54,81.6,94.6,76,28,6.0,4.28
2026-01-01,Thursday,20:15,Billing,Alpha,9,13,5,3,333,44,99,92.7,56,57,15.7,3.63
2026-01-01,Thursday,20:15,Sales,Delta,24,23,8,6,363,51,99,98.0,56,56,15.3,3.66
2026-01-01,Thursday,20:15,VIP,Alpha,13,15,6,6,349,57,71.4,91.8,84,17,2.3,4.52
2026-01-01,Thursday,20:15,Complaints,Charlie,15,18,7,5,316,38,99,94.6,55,58,16.0,3.61
